,Course,Model,Reciprocal_Rank
140,Agile Planning for Software Products,Author-Topic,0.058823529411764705
141,Agile Planning for Software Products,Author-Topic,0.05263157894736842
142,Agile Planning for Software Products,Author-Topic,0.07692307692307693
143,Agile Planning for Software Products,Author-Topic,0.058823529411764705
144,Agile Planning for Software Products,Author-Topic,0.058823529411764705
145,Agile Planning for Software Products,Author-Topic,0.05263157894736842
146,Agile Planning for Software Products,Author-Topic,0.058823529411764705
147,Agile Planning for Software Products,Author-Topic,0.07692307692307693
148,Agile Planning for Software Products,Author-Topic,0.047619047619047616
149,Agile Planning for Software Products,Author-Topic,0.037037037037037035
150,Agile Planning for Software Products,Author-Topic,0.058823529411764705
151,Agile Planning for Software Products,Author-Topic,0.07692307692307693
152,Agile Planning for Software Products,Author-Topic,0.07692307692307693
153,Agile Planning for Software Products,Author-Topic,0.07692307692307693
154,Agile Planning for Software Products,Author-Topic,0.07692307692307693
155,Agile Planning for Software Products,Author-Topic,0.07692307692307693
156,Agile Planning for Software Products,Author-Topic,0.058823529411764705
157,Agile Planning for Software Products,Author-Topic,0.07692307692307693
158,Agile Planning for Software Products,Author-Topic,0.058823529411764705
159,Agile Planning for Software Products,Author-Topic,0.07692307692307693
160,Agile Planning for Software Products,Author-Topic,0.25
161,Agile Planning for Software Products,Author-Topic,0.047619047619047616
162,Agile Planning for Software Products,Author-Topic,0.07692307692307693
163,Agile Planning for Software Products,Author-Topic,0.07692307692307693
164,Agile Planning for Software Products,Author-Topic,0.1
165,Agile Planning for Software Products,Author-Topic,0.05263157894736842
166,Agile Planning for Software Products,Author-Topic,0.07692307692307693
167,Agile Planning for Software Products,Author-Topic,0.058823529411764705
168,Agile Planning for Software Products,Author-Topic,0.05263157894736842
169,Agile Planning for Software Products,Author-Topic,0.058823529411764705
170,Agile Planning for Software Products,Author-Topic,0.037037037037037035
171,Agile Planning for Software Products,Author-Topic,0.07692307692307693
172,Agile Planning for Software Products,Author-Topic,0.07692307692307693
173,Agile Planning for Software Products,Author-Topic,0.07692307692307693
174,Agile Planning for Software Products,Author-Topic,0.058823529411764705
175,Agile Planning for Software Products,Author-Topic,0.05
176,Agile Planning for Software Products,Author-Topic,0.05263157894736842
177,Agile Planning for Software Products,Author-Topic,0.07692307692307693
178,Agile Planning for Software Products,Author-Topic,0.058823529411764705
179,Agile Planning for Software Products,Author-Topic,0.058823529411764705
180,Agile Planning for Software Products,Author-Topic,0.07692307692307693
181,Agile Planning for Software Products,Author-Topic,0.037037037037037035
182,Agile Planning for Software Products,Author-Topic,0.07692307692307693
183,Agile Planning for Software Products,Author-Topic,0.07692307692307693
184,Agile Planning for Software Products,Author-Topic,0.058823529411764705
185,Agile Planning for Software Products,Author-Topic,0.058823529411764705
186,Agile Planning for Software Products,Author-Topic,0.037037037037037035
187,Agile Planning for Software Products,Author-Topic,0.058823529411764705
188,Agile Planning for Software Products,Author-Topic,0.07692307692307693
189,Agile Planning for Software Products,Author-Topic,0.058823529411764705
190,Agile Planning for Software Products,Author-Topic,0.07692307692307693
191,Agile Planning for Software Products,Author-Topic,0.058823529411764705
192,Agile Planning for Software Products,Author-Topic,0.07692307692307693
193,Agile Planning for Software Products,Author-Topic,0.07692307692307693
194,Agile Planning for Software Products,Author-Topic,0.058823529411764705
195,Agile Planning for Software Products,Author-Topic,0.047619047619047616
196,Agile Planning for Software Products,Author-Topic,0.058823529411764705
197,Agile Planning for Software Products,Author-Topic,0.058823529411764705
198,Agile Planning for Software Products,Author-Topic,0.07692307692307693
199,Agile Planning for Software Products,Author-Topic,0.07692307692307693
200,Agile Planning for Software Products,Author-Topic,0.037037037037037035
201,Agile Planning for Software Products,Author-Topic,0.07692307692307693
202,Agile Planning for Software Products,Author-Topic,0.05263157894736842
203,Agile Planning for Software Products,Author-Topic,0.07692307692307693
204,Agile Planning for Software Products,Author-Topic,0.058823529411764705
205,Agile Planning for Software Products,Author-Topic,0.05263157894736842
206,Agile Planning for Software Products,Author-Topic,0.07692307692307693
207,Agile Planning for Software Products,Author-Topic,0.07692307692307693
208,Agile Planning for Software Products,Author-Topic,0.058823529411764705
209,Agile Planning for Software Products,Author-Topic,0.1
210,Agile Planning for Software Products,Author-Topic,0.08333333333333333
211,Agile Planning for Software Products,Author-Topic,0.05263157894736842
212,Agile Planning for Software Products,Author-Topic,0.07692307692307693
213,Agile Planning for Software Products,Author-Topic,0.043478260869565216
214,Agile Planning for Software Products,Author-Topic,0.07692307692307693
215,Agile Planning for Software Products,Author-Topic,0.034482758620689655
216,Agile Planning for Software Products,Author-Topic,0.07692307692307693
217,Agile Planning for Software Products,Author-Topic,0.058823529411764705
218,Agile Planning for Software Products,Author-Topic,0.3333333333333333
219,Agile Planning for Software Products,Author-Topic,0.058823529411764705
220,Agile Planning for Software Products,Author-Topic,0.047619047619047616
221,Agile Planning for Software Products,Author-Topic,0.07692307692307693
222,Agile Planning for Software Products,Author-Topic,0.1
223,Agile Planning for Software Products,Author-Topic,0.07692307692307693
224,Agile Planning for Software Products,Author-Topic,0.07692307692307693
225,Agile Planning for Software Products,Author-Topic,0.037037037037037035
226,Agile Planning for Software Products,Author-Topic,0.05263157894736842
227,Agile Planning for Software Products,Author-Topic,0.07692307692307693
228,Agile Planning for Software Products,Author-Topic,0.07692307692307693
229,Agile Planning for Software Products,Author-Topic,0.058823529411764705
230,Agile Planning for Software Products,Author-Topic,0.07692307692307693
231,Agile Planning for Software Products,Author-Topic,0.07692307692307693
232,Agile Planning for Software Products,Author-Topic,0.07692307692307693
233,Agile Planning for Software Products,Author-Topic,0.07692307692307693
234,Agile Planning for Software Products,Author-Topic,0.07692307692307693
235,Agile Planning for Software Products,Author-Topic,0.058823529411764705
236,Agile Planning for Software Products,Author-Topic,0.05263157894736842
237,Agile Planning for Software Products,Author-Topic,0.058823529411764705
238,Agile Planning for Software Products,Author-Topic,0.07692307692307693
239,Agile Planning for Software Products,Author-Topic,0.037037037037037035
240,Agile Planning for Software Products,Author-Topic,0.07692307692307693
241,Agile Planning for Software Products,Author-Topic,0.25
242,Agile Planning for Software Products,Author-Topic,0.05263157894736842
243,Agile Planning for Software Products,Author-Topic,0.07692307692307693
244,Agile Planning for Software Products,Author-Topic,0.058823529411764705
245,Agile Planning for Software Products,Author-Topic,0.07692307692307693
246,Agile Planning for Software Products,Author-Topic,0.07692307692307693
247,Agile Planning for Software Products,Author-Topic,0.07692307692307693
248,Agile Planning for Software Products,Author-Topic,0.05263157894736842
249,Agile Planning for Software Products,Author-Topic,0.05263157894736842
250,Agile Planning for Software Products,Author-Topic,0.07692307692307693
251,Agile Planning for Software Products,Author-Topic,0.05263157894736842
252,Agile Planning for Software Products,Author-Topic,0.058823529411764705
253,Agile Planning for Software Products,Author-Topic,0.058823529411764705
254,Agile Planning for Software Products,Author-Topic,0.034482758620689655
255,Agile Planning for Software Products,Author-Topic,0.05263157894736842
256,Agile Planning for Software Products,Author-Topic,0.07692307692307693
257,Agile Planning for Software Products,Author-Topic,0.058823529411764705
258,Agile Planning for Software Products,Author-Topic,0.058823529411764705
259,Agile Planning for Software Products,Author-Topic,0.07692307692307693
260,Agile Planning for Software Products,Author-Topic,0.0625
261,Agile Planning for Software Products,Author-Topic,0.07692307692307693
262,Agile Planning for Software Products,Author-Topic,0.047619047619047616
263,Agile Planning for Software Products,Author-Topic,0.07692307692307693
264,Agile Planning for Software Products,Author-Topic,0.07692307692307693
265,Agile Planning for Software Products,Author-Topic,0.037037037037037035
266,Agile Planning for Software Products,Author-Topic,0.058823529411764705
267,Agile Planning for Software Products,Author-Topic,0.058823529411764705
268,Agile Planning for Software Products,Author-Topic,0.07692307692307693
269,Agile Planning for Software Products,Author-Topic,0.07692307692307693
270,Agile Planning for Software Products,Author-Topic,0.3333333333333333
271,Agile Planning for Software Products,Author-Topic,0.07692307692307693
272,Agile Planning for Software Products,Author-Topic,0.037037037037037035
273,Agile Planning for Software Products,Author-Topic,0.05263157894736842
274,Agile Planning for Software Products,Author-Topic,0.037037037037037035
275,Agile Planning for Software Products,Author-Topic,0.07692307692307693
276,Agile Planning for Software Products,Author-Topic,0.07692307692307693
277,Agile Planning for Software Products,Author-Topic,0.05263157894736842
278,Agile Planning for Software Products,Author-Topic,0.05263157894736842
279,Agile Planning for Software Products,Author-Topic,0.058823529411764705
280,Agile Planning for Software Products,Author-Topic,0.25
281,Agile Planning for Software Products,Author-Topic,0.058823529411764705
282,Agile Planning for Software Products,Author-Topic,0.07692307692307693
283,Agile Planning for Software Products,Author-Topic,0.07692307692307693
284,Agile Planning for Software Products,Author-Topic,0.07692307692307693
285,Agile Planning for Software Products,Author-Topic,0.05263157894736842
286,Agile Planning for Software Products,Author-Topic,0.047619047619047616
287,Agile Planning for Software Products,Author-Topic,0.047619047619047616
288,Agile Planning for Software Products,Author-Topic,0.058823529411764705
289,Agile Planning for Software Products,Author-Topic,0.07692307692307693
290,Agile Planning for Software Products,Author-Topic,0.034482758620689655
291,Agile Planning for Software Products,Author-Topic,0.25
292,Agile Planning for Software Products,Author-Topic,0.07692307692307693
293,Agile Planning for Software Products,Author-Topic,0.07692307692307693
294,Agile Planning for Software Products,Author-Topic,0.07692307692307693
295,Agile Planning for Software Products,Author-Topic,0.05263157894736842
296,Agile Planning for Software Products,Author-Topic,0.07692307692307693
297,Agile Planning for Software Products,Author-Topic,0.07692307692307693
298,Agile Planning for Software Products,Author-Topic,0.047619047619047616
299,Agile Planning for Software Products,Author-Topic,0.058823529411764705
300,Agile Planning for Software Products,Author-Topic,0.037037037037037035
301,Agile Planning for Software Products,Author-Topic,0.047619047619047616
302,Agile Planning for Software Products,Author-Topic,0.058823529411764705
303,Agile Planning for Software Products,Author-Topic,0.047619047619047616
304,Agile Planning for Software Products,Author-Topic,0.07692307692307693
305,Agile Planning for Software Products,Author-Topic,0.07692307692307693
306,Agile Planning for Software Products,Author-Topic,0.027777777777777776
307,Agile Planning for Software Products,Author-Topic,0.058823529411764705
308,Agile Planning for Software Products,Author-Topic,0.07692307692307693
309,Agile Planning for Software Products,Author-Topic,0.027777777777777776
310,Agile Planning for Software Products,Author-Topic,0.037037037037037035
311,Agile Planning for Software Products,Author-Topic,0.05263157894736842
312,Agile Planning for Software Products,Author-Topic,0.07692307692307693
313,Agile Planning for Software Products,Author-Topic,0.037037037037037035
314,Agile Planning for Software Products,Author-Topic,0.058823529411764705
315,Agile Planning for Software Products,Author-Topic,0.037037037037037035
316,Agile Planning for Software Products,Author-Topic,0.07692307692307693
317,Agile Planning for Software Products,Author-Topic,0.07692307692307693
318,Agile Planning for Software Products,Author-Topic,0.047619047619047616
319,Agile Planning for Software Products,Author-Topic,0.058823529411764705
320,Agile Planning for Software Products,Author-Topic,0.07692307692307693
321,Agile Planning for Software Products,Author-Topic,0.07692307692307693
322,Agile Planning for Software Products,Author-Topic,0.047619047619047616
323,Agile Planning for Software Products,Author-Topic,0.05263157894736842
324,Agile Planning for Software Products,Author-Topic,0.027777777777777776
325,Agile Planning for Software Products,Author-Topic,0.058823529411764705
326,Agile Planning for Software Products,Author-Topic,0.058823529411764705
327,Agile Planning for Software Products,Author-Topic,0.0625
328,Agile Planning for Software Products,Author-Topic,0.037037037037037035
329,Agile Planning for Software Products,Author-Topic,0.07692307692307693
330,Agile Planning for Software Products,Author-Topic,0.058823529411764705
331,Agile Planning for Software Products,Author-Topic,0.05263157894736842
332,Agile Planning for Software Products,Author-Topic,0.07692307692307693
333,Agile Planning for Software Products,Author-Topic,0.05263157894736842
334,Agile Planning for Software Products,Author-Topic,0.058823529411764705
335,Agile Planning for Software Products,Author-Topic,0.07692307692307693
336,Agile Planning for Software Products,Author-Topic,0.058823529411764705
337,Agile Planning for Software Products,Author-Topic,0.058823529411764705
338,Agile Planning for Software Products,Author-Topic,0.058823529411764705
339,Agile Planning for Software Products,Author-Topic,0.07692307692307693
340,Agile Planning for Software Products,Author-Topic,0.058823529411764705
341,Agile Planning for Software Products,Author-Topic,0.058823529411764705
342,Agile Planning for Software Products,Author-Topic,0.058823529411764705
343,Agile Planning for Software Products,Author-Topic,0.058823529411764705
344,Agile Planning for Software Products,Author-Topic,0.047619047619047616
345,Agile Planning for Software Products,Author-Topic,0.07692307692307693
346,Agile Planning for Software Products,Author-Topic,0.07692307692307693
347,Agile Planning for Software Products,Author-Topic,0.058823529411764705
348,Agile Planning for Software Products,Author-Topic,0.047619047619047616
349,Agile Planning for Software Products,Author-Topic,0.047619047619047616
350,Agile Planning for Software Products,Author-Topic,0.058823529411764705
351,Agile Planning for Software Products,Author-Topic,0.058823529411764705
352,Agile Planning for Software Products,Author-Topic,0.058823529411764705
353,Agile Planning for Software Products,Author-Topic,0.058823529411764705
354,Agile Planning for Software Products,Author-Topic,0.07692307692307693
355,Agile Planning for Software Products,Author-Topic,0.07692307692307693
356,Agile Planning for Software Products,Author-Topic,0.07692307692307693
357,Agile Planning for Software Products,Author-Topic,0.058823529411764705
358,Agile Planning for Software Products,Author-Topic,0.0625
359,Agile Planning for Software Products,Author-Topic,0.043478260869565216
360,Agile Planning for Software Products,Author-Topic,0.05263157894736842
361,Agile Planning for Software Products,Author-Topic,0.058823529411764705
362,Agile Planning for Software Products,Author-Topic,0.07692307692307693
363,Agile Planning for Software Products,Author-Topic,0.037037037037037035
364,Agile Planning for Software Products,Author-Topic,0.07692307692307693
365,Agile Planning for Software Products,Author-Topic,0.037037037037037035
366,Agile Planning for Software Products,Author-Topic,0.3333333333333333
367,Agile Planning for Software Products,Author-Topic,0.05263157894736842
368,Agile Planning for Software Products,Author-Topic,0.027777777777777776
369,Agile Planning for Software Products,Author-Topic,0.058823529411764705
370,Agile Planning for Software Products,Author-Topic,0.058823529411764705
371,Agile Planning for Software Products,Author-Topic,0.05263157894736842
372,Agile Planning for Software Products,Author-Topic,0.034482758620689655
373,Agile Planning for Software Products,Author-Topic,0.05263157894736842
374,Agile Planning for Software Products,Author-Topic,0.058823529411764705
375,Agile Planning for Software Products,Author-Topic,0.07692307692307693
376,Agile Planning for Software Products,Author-Topic,0.047619047619047616
377,Agile Planning for Software Products,Author-Topic,0.05263157894736842
378,Agile Planning for Software Products,Author-Topic,0.058823529411764705
379,Agile Planning for Software Products,Author-Topic,0.058823529411764705
380,Agile Planning for Software Products,Author-Topic,0.07692307692307693
381,Agile Planning for Software Products,Author-Topic,0.07692307692307693
382,Agile Planning for Software Products,Author-Topic,0.0625
383,Agile Planning for Software Products,Author-Topic,0.058823529411764705
384,Agile Planning for Software Products,Author-Topic,0.07692307692307693
385,Agile Planning for Software Products,Author-Topic,0.07692307692307693
386,Agile Planning for Software Products,Author-Topic,0.05263157894736842
387,Agile Planning for Software Products,Author-Topic,0.07692307692307693
388,Agile Planning for Software Products,Author-Topic,0.058823529411764705
389,Agile Planning for Software Products,Author-Topic,0.07692307692307693
390,Agile Planning for Software Products,Author-Topic,0.0625
391,Agile Planning for Software Products,Author-Topic,0.07692307692307693
392,Agile Planning for Software Products,Author-Topic,0.07692307692307693
393,Agile Planning for Software Products,Author-Topic,0.07692307692307693
394,Agile Planning for Software Products,Author-Topic,0.05263157894736842
395,Agile Planning for Software Products,Author-Topic,0.05263157894736842
396,Agile Planning for Software Products,Author-Topic,0.07692307692307693
397,Agile Planning for Software Products,Author-Topic,0.07692307692307693
398,Agile Planning for Software Products,Author-Topic,0.037037037037037035
399,Agile Planning for Software Products,Author-Topic,0.058823529411764705
400,Agile Planning for Software Products,Author-Topic,0.07692307692307693
401,Agile Planning for Software Products,Author-Topic,0.058823529411764705
402,Agile Planning for Software Products,Author-Topic,0.037037037037037035
403,Agile Planning for Software Products,Author-Topic,0.07692307692307693
404,Agile Planning for Software Products,Author-Topic,0.07692307692307693
405,Agile Planning for Software Products,Author-Topic,0.058823529411764705
406,Agile Planning for Software Products,Author-Topic,0.027777777777777776
407,Agile Planning for Software Products,Author-Topic,0.25
408,Agile Planning for Software Products,Author-Topic,0.058823529411764705
409,Agile Planning for Software Products,Author-Topic,0.047619047619047616
410,Agile Planning for Software Products,Author-Topic,0.047619047619047616
411,Agile Planning for Software Products,Author-Topic,0.05263157894736842
412,Agile Planning for Software Products,Author-Topic,0.027777777777777776
413,Agile Planning for Software Products,Author-Topic,0.07692307692307693
414,Agile Planning for Software Products,Author-Topic,0.07692307692307693
415,Agile Planning for Software Products,Author-Topic,0.07692307692307693
416,Agile Planning for Software Products,Author-Topic,0.25
417,Agile Planning for Software Products,Author-Topic,0.07692307692307693
418,Agile Planning for Software Products,Author-Topic,0.05263157894736842
419,Agile Planning for Software Products,Author-Topic,0.058823529411764705
420,Agile Planning for Software Products,Author-Topic,0.058823529411764705
421,Agile Planning for Software Products,Author-Topic,0.058823529411764705
422,Agile Planning for Software Products,Author-Topic,0.07692307692307693
423,Agile Planning for Software Products,Author-Topic,0.058823529411764705
424,Agile Planning for Software Products,Author-Topic,0.058823529411764705
425,Agile Planning for Software Products,Author-Topic,0.058823529411764705
426,Agile Planning for Software Products,Author-Topic,0.058823529411764705
427,Agile Planning for Software Products,Author-Topic,0.07692307692307693
428,Agile Planning for Software Products,Author-Topic,0.07692307692307693
429,Agile Planning for Software Products,Author-Topic,0.07692307692307693
430,Agile Planning for Software Products,Author-Topic,0.25
431,Agile Planning for Software Products,Author-Topic,0.058823529411764705
432,Agile Planning for Software Products,Author-Topic,0.058823529411764705
433,Agile Planning for Software Products,Author-Topic,0.037037037037037035
434,Agile Planning for Software Products,Author-Topic,0.058823529411764705
435,Agile Planning for Software Products,Author-Topic,0.045454545454545456
436,Agile Planning for Software Products,Author-Topic,0.05263157894736842
437,Agile Planning for Software Products,Author-Topic,0.07692307692307693
438,Agile Planning for Software Products,Author-Topic,0.058823529411764705
439,Agile Planning for Software Products,Author-Topic,0.07692307692307693
440,Agile Planning for Software Products,Author-Topic,0.058823529411764705
441,Agile Planning for Software Products,Author-Topic,0.07692307692307693
442,Agile Planning for Software Products,Author-Topic,0.07692307692307693
443,Agile Planning for Software Products,Author-Topic,0.08333333333333333
444,Agile Planning for Software Products,Author-Topic,0.058823529411764705
445,Agile Planning for Software Products,Author-Topic,0.07692307692307693
446,Agile Planning for Software Products,Author-Topic,0.07692307692307693
447,Agile Planning for Software Products,Author-Topic,0.07692307692307693
448,Agile Planning for Software Products,Author-Topic,0.037037037037037035
449,Agile Planning for Software Products,Author-Topic,0.07692307692307693
450,Agile Planning for Software Products,Author-Topic,0.07692307692307693
451,Agile Planning for Software Products,Author-Topic,0.034482758620689655
452,Agile Planning for Software Products,Author-Topic,0.07692307692307693
453,Agile Planning for Software Products,Author-Topic,0.047619047619047616
454,Agile Planning for Software Products,Author-Topic,0.07692307692307693
455,Agile Planning for Software Products,Author-Topic,0.07692307692307693
456,Agile Planning for Software Products,Author-Topic,0.05263157894736842
457,Agile Planning for Software Products,Author-Topic,0.07692307692307693
458,Agile Planning for Software Products,Author-Topic,0.037037037037037035
459,Agile Planning for Software Products,Author-Topic,0.058823529411764705
460,Agile Planning for Software Products,Author-Topic,0.037037037037037035
461,Agile Planning for Software Products,Author-Topic,0.037037037037037035
462,Agile Planning for Software Products,Author-Topic,0.07692307692307693
463,Agile Planning for Software Products,Author-Topic,0.07692307692307693
464,Agile Planning for Software Products,Author-Topic,0.07692307692307693
465,Agile Planning for Software Products,Author-Topic,0.05263157894736842
466,Agile Planning for Software Products,Author-Topic,0.07692307692307693
467,Agile Planning for Software Products,Author-Topic,0.058823529411764705
468,Agile Planning for Software Products,Author-Topic,0.05263157894736842
